ID Number,Name,Moves,Held Item,Trainer Class,Battle Type,Number of Pokemon,Item 1,Item 2,Item 3,Item 4,Prioritize Effectiveness,Evaluate Attacks,Expert,Prioritize Status,Risky Attacks,Prioritize Damage,Partner,Double Battle,Prioritize Healing,Utilize Weather,Harassment,Roaming Pokemon,Safari Zone,Catching Demo,Battle Type,Unknown 1,Unknown 2,Unknown 3
363,Mickey,FALSE,FALSE,81,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
364,Mickey,FALSE,FALSE,81,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
365,Mickey,FALSE,FALSE,81,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
366,Kati,FALSE,FALSE,26,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
367,Gerardo,TRUE,FALSE,59,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
368,Roxy & Oli,FALSE,FALSE,82,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Double Battle,0,0,0
369,Tevin,FALSE,FALSE,83,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
370,Kinsey,FALSE,FALSE,84,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
371,Grace,FALSE,FALSE,85,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
372,Tyler,FALSE,FALSE,10,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
373,Autumn,FALSE,FALSE,30,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
374,Mickey,FALSE,FALSE,16,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
375,Angelica,FALSE,FALSE,17,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
376,Mickey,FALSE,FALSE,83,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
377,Zackary,FALSE,FALSE,4,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
378,Lawrence,FALSE,FALSE,4,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
379,Diego,FALSE,FALSE,4,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
380,Parker,TRUE,FALSE,4,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
381,Dean,FALSE,FALSE,37,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
382,Jamal,FALSE,FALSE,37,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
383,Terry,FALSE,FALSE,37,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
384,Mickey,FALSE,FALSE,20,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
385,Angelica,FALSE,FALSE,21,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
386,Joe,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
387,Mickey,FALSE,FALSE,24,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
388,Jonah,FALSE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
389,Micah,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
390,Arthur,TRUE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
391,Angelica,FALSE,FALSE,25,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
392,Brenda,FALSE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
393,Brandi,TRUE,FALSE,25,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
394,Clarice,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
395,Kody,TRUE,FALSE,49,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
396,Landon,TRUE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
397,Deandre,TRUE,FALSE,49,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
398,Rachael,TRUE,FALSE,50,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
399,Desiree,TRUE,FALSE,50,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
400,Kendra,TRUE,FALSE,50,0,3,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
401,Walter,TRUE,FALSE,11,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
402,Mickey,FALSE,FALSE,34,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
403,Cyrus,TRUE,TRUE,86,0,3,Hyper Potion,Full Restore,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
404,Cyrus,TRUE,TRUE,86,0,5,Full Restore,Full Restore,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
405,Mars,TRUE,TRUE,72,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
406,Jupiter,TRUE,TRUE,87,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
407,Jupiter,TRUE,TRUE,87,0,3,None,None,None,None,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
408,Saturn,TRUE,TRUE,88,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
409,Saturn,TRUE,TRUE,88,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
410,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
411,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
412,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
413,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
414,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
415,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
416,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
417,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
418,Grunt,FALSE,FALSE,73,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
419,Grunt,FALSE,FALSE,73,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
420,Grunt,FALSE,FALSE,73,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
421,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
422,Grunt,FALSE,FALSE,89,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
423,Grunt,FALSE,FALSE,89,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
424,Grunt,FALSE,FALSE,89,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
425,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
426,Grunt,TRUE,FALSE,89,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
427,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
428,Grunt,FALSE,FALSE,89,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
429,Grunt,FALSE,FALSE,89,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
430,Grunt,FALSE,FALSE,89,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
431,Arturo,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
432,Mickey,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
433,Mickey,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
434,Mickey,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
435,Mickey,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
436,Mickey,FALSE,FALSE,52,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
437,Angelica,FALSE,FALSE,85,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
438,Angelica,FALSE,FALSE,85,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
439,Angelica,FALSE,FALSE,85,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
440,Angelica,FALSE,FALSE,85,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
441,Mickey,FALSE,FALSE,48,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
442,Harry,FALSE,FALSE,48,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
443,Gerald,FALSE,FALSE,48,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
444,Miles,FALSE,FALSE,14,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
445,Kendal,FALSE,FALSE,14,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
446,Eddie,FALSE,FALSE,14,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
447,Willie,FALSE,FALSE,14,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
448,Angelica,FALSE,FALSE,35,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
449,Angelica,FALSE,FALSE,3,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
450,Cassidy,FALSE,FALSE,3,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
451,Theodore,FALSE,FALSE,9,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
452,Damon,FALSE,FALSE,9,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
453,Maurice,FALSE,FALSE,9,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
454,Reginald,FALSE,FALSE,9,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
455,Lorenzo,FALSE,FALSE,9,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
456,Karina,TRUE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
457,Summer,FALSE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
458,Tori,FALSE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
459,Ana,FALSE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
460,Lee,FALSE,FALSE,58,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
461,Mickey,FALSE,FALSE,58,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
462,Mickey,FALSE,FALSE,58,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
463,Mickey,FALSE,FALSE,58,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
464,Mickey,FALSE,FALSE,58,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
465,Ariel,FALSE,FALSE,22,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
466,Mickey,FALSE,FALSE,38,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
467,Mickey,FALSE,FALSE,32,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
468,Mickey,FALSE,FALSE,32,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
469,Angelica,FALSE,FALSE,33,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
470,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
471,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
472,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
473,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
474,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
475,Cedric,TRUE,FALSE,63,0,4,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
476,Cedric,TRUE,FALSE,63,0,5,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
477,Cedric,TRUE,FALSE,63,0,5,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
478,Cedric,TRUE,FALSE,63,0,5,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
479,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
480,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
481,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
482,Zachariah,FALSE,FALSE,46,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
483,Samson,TRUE,FALSE,46,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
484,Mickey,FALSE,FALSE,60,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
